 1.21618600e+02  9.08095925e-01  3.15609890e-01 
 1.23026877e+02  9.08082415e-01  3.13776829e-01 
 1.24451461e+02  9.08068909e-01  3.11933747e-01 
 1.25892541e+02  9.08055413e-01  3.10080958e-01 
 1.27350308e+02  9.08041929e-01  3.08218781e-01 
 1.28824955e+02  9.08028461e-01  3.06347540e-01 
 1.30316678e+02  9.08015012e-01  3.04467562e-01 
 1.31825674e+02  9.08001587e-01  3.02579181e-01 
 1.33352143e+02  9.07988188e-01  3.00682733e-01 
 1.34896288e+02  9.07974819e-01  2.98778561e-01 
 1.36458314e+02  9.07961483e-01  2.96867007e-01 
 1.38038426e+02  9.07948185e-01  2.94948421e-01 
 1.39636836e+02  9.07934926e-01  2.93023152e-01 
 1.41253754e+02  9.07921711e-01  2.91091555e-01 
 1.42889396e+02  9.07908542e-01  2.89153985e-01 
 1.44543977e+02  9.07895424e-01  2.87210800e-01 
 1.46217717e+02  9.07882359e-01  2.85262360e-01 
 1.47910839e+02  9.07869350e-01  2.83309027e-01 
 1.49623566e+02  9.07856400e-01  2.81351162e-01 
 1.51356125e+02  9.07843513e-01  2.79389129e-01 
 1.53108746e+02  9.07830691e-01  2.77423292e-01 
 1.54881662e+02  9.07817937e-01  2.75454014e-01 
 1.56675107e+02  9.07805254e-01  2.73481660e-01 
 1.58489319e+02  9.07792645e-01  2.71506594e-01 
 1.60324539e+02  9.07780112e-01  2.69529178e-01 
 1.62181010e+02  9.07767658e-01  2.67549775e-01 
 1.64058977e+02  9.07755286e-01  2.65568746e-01 
 1.65958691e+02  9.07742997e-01  2.63586449e-01 
 1.67880402e+02  9.07730795e-01  2.61603243e-01 
 1.69824365e+02  9.07718682e-01  2.59619483e-01 
 1.71790839e+02  9.07706659e-01  2.57635523e-01 
 1.73780083e+02  9.07694730e-01  2.55651713e-01 
 1.75792361e+02  9.07682895e-01  2.53668401e-01 
 1.77827941e+02  9.07671158e-01  2.51685933e-01 
 1.79887092e+02  9.07659519e-01  2.49704649e-01 
 1.81970086e+02  9.07647981e-01  2.47724889e-01 
 1.84077200e+02  9.07636545e-01  2.45746986e-01 
 1.86208714e+02  9.07625214e-01  2.43771272e-01 
 1.88364909e+02  9.07613987e-01  2.41798072e-01 
 1.90546072e+02  9.07602868e-01  2.39827709e-01 
 1.92752491e+02  9.07591858e-01  2.37860500e-01 
 1.94984460e+02  9.07580957e-01  2.35896758e-01 
 1.97242274e+02  9.07570167e-01  2.33936792e-01 
 1.99526231e+02  9.07559489e-01  2.31980904e-01 
 2.01836636e+02  9.07548925e-01  2.30029392e-01 
 2.04173794e+02  9.07538474e-01  2.28082550e-01 
 2.06538016e+02  9.07528138e-01  2.26140664e-01 
 2.08929613e+02  9.07517918e-01  2.24204016e-01 
 2.11348904e+02  9.07507815e-01  2.22272882e-01 
 2.13796209e+02  9.07497829e-01  2.20347532e-01 
 2.16271852e+02  9.07487960e-01  2.18428232e-01 
 2.18776162e+02  9.07478210e-01  2.16515239e-01 
 2.21309471e+02  9.07468578e-01  2.14608807e-01 
 2.23872114e+02  9.07459066e-01  2.12709181e-01 
 2.26464431e+02  9.07449672e-01  2.10816603e-01 
 2.29086765e+02  9.07440399e-01  2.08931306e-01 
 2.31739465e+02  9.07431245e-01  2.07053519e-01 
 2.34422882e+02  9.07422210e-01  2.05183463e-01 
 2.37137371e+02  9.07413296e-01  2.03321353e-01 
 2.39883292e+02  9.07404501e-01  2.01467400e-01 
 2.42661010e+02  9.07395825e-01  1.99621806e-01 
 2.45470892e+02  9.07387269e-01  1.97784768e-01 
 2.48313311e+02  9.07378833e-01  1.95956476e-01 
 2.51188643e+02  9.07370515e-01  1.94137113e-01 
 2.54097271e+02  9.07362316e-01  1.92326859e-01 
