 1.91280000e-04  9.23317675e-01  8.76682325e-01  1.70755016e+00  1.74926176e+00  1.72234322e+00 
 1.92280000e-04  9.23373863e-01  8.76626137e-01  1.70750148e+00  1.74931062e+00  1.72232882e+00 
 1.93280000e-04  9.23429128e-01  8.76570872e-01  1.70745360e+00  1.74935868e+00  1.72231439e+00 
 1.94280000e-04  9.23483468e-01  8.76516532e-01  1.70740654e+00  1.74940591e+00  1.72229994e+00 
 1.95280000e-04  9.23536881e-01  8.76463119e-01  1.70736029e+00  1.74945234e+00  1.72228547e+00 
 1.96280000e-04  9.23589365e-01  8.76410635e-01  1.70731485e+00  1.74949794e+00  1.72227097e+00 
 1.97280000e-04  9.23640918e-01  8.76359082e-01  1.70727023e+00  1.74954273e+00  1.72225645e+00 
 1.98280000e-04  9.23691537e-01  8.76308463e-01  1.70722642e+00  1.74958669e+00  1.72224191e+00 
 1.99280000e-04  9.23741221e-01  8.76258779e-01  1.70718343e+00  1.74962984e+00  1.72222734e+00 
 2.00280000e-04  9.23789967e-01  8.76210033e-01  1.70714125e+00  1.74967216e+00  1.72221276e+00 
 2.01280000e-04  9.23837775e-01  8.76162225e-01  1.70709990e+00  1.74971366e+00  1.72219815e+00 
 2.02280000e-04  9.23884641e-01  8.76115359e-01  1.70705936e+00  1.74975434e+00  1.72218353e+00 
 2.03280000e-04  9.23930565e-01  8.76069435e-01  1.70701965e+00  1.74979419e+00  1.72216888e+00 
 2.04280000e-04  9.23975543e-01  8.76024457e-01  1.70698075e+00  1.74983321e+00  1.72215422e+00 
 2.05280000e-04  9.24019576e-01  8.75980424e-01  1.70694269e+00  1.74987141e+00  1.72213954e+00 
 2.06280000e-04  9.24062660e-01  8.75937340e-01  1.70690544e+00  1.74990877e+00  1.72212484e+00 
 2.07280000e-04  9.24104794e-01  8.75895206e-01  1.70686902e+00  1.74994531e+00  1.72211013e+00 
 2.08280000e-04  9.24145976e-01  8.75854024e-01  1.70683343e+00  1.74998101e+00  1.72209540e+00 
 2.09280000e-04  9.24186205e-01  8.75813795e-01  1.70679867e+00  1.75001588e+00  1.72208065e+00 
 2.10280000e-04  9.24225480e-01  8.75774520e-01  1.70676473e+00  1.75004992e+00  1.72206589e+00 
 2.11280000e-04  9.24263797e-01  8.75736203e-01  1.70673163e+00  1.75008313e+00  1.72205112e+00 
 2.12280000e-04  9.24301157e-01  8.75698843e-01  1.70669935e+00  1.75011550e+00  1.72203633e+00 
 2.13280000e-04  9.24337558e-01  8.75662442e-01  1.70666791e+00  1.75014703e+00  1.72202153e+00 
 2.14280000e-04  9.24372998e-01  8.75627002e-01  1.70663729e+00  1.75017773e+00  1.72200672e+00 
 2.15280000e-04  9.24407476e-01  8.75592524e-01  1.70660751e+00  1.75020759e+00  1.72199190e+00 
 2.16280000e-04  9.24440990e-01  8.75559010e-01  1.70657857e+00  1.75023661e+00  1.72197706e+00 
 2.17280000e-04  9.24473539e-01  8.75526461e-01  1.70655046e+00  1.75026479e+00  1.72196222e+00 
 2.18280000e-04  9.24505122e-01  8.75494878e-01  1.70652319e+00  1.75029213e+00  1.72194737e+00 
 2.19280000e-04  9.24535738e-01  8.75464262e-01  1.70649675e+00  1.75031863e+00  1.72193250e+00 
 2.20280000e-04  9.24565385e-01  8.75434615e-01  1.70647115e+00  1.75034429e+00  1.72191763e+00 
 2.21280000e-04  9.24594062e-01  8.75405938e-01  1.70644638e+00  1.75036911e+00  1.72190276e+00 
 2.22280000e-04  9.24621768e-01  8.75378232e-01  1.70642246e+00  1.75039308e+00  1.72188787e+00 
 2.23280000e-04  9.24648502e-01  8.75351498e-01  1.70639937e+00  1.75041621e+00  1.72187298e+00 
 2.24280000e-04  9.24674264e-01  8.75325736e-01  1.70637713e+00  1.75043850e+00  1.72185808e+00 
 2.25280000e-04  9.24699051e-01  8.75300949e-01  1.70635572e+00  1.75045994e+00  1.72184318e+00 
 2.26280000e-04  9.24722863e-01  8.75277137e-01  1.70633516e+00  1.75048053e+00  1.72182827e+00 
 2.27280000e-04  9.24745699e-01  8.75254301e-01  1.70631544e+00  1.75050028e+00  1.72181336e+00 
 2.28280000e-04  9.24767558e-01  8.75232442e-01  1.70629655e+00  1.75051918e+00  1.72179845e+00 
 2.29280000e-04  9.24788439e-01  8.75211561e-01  1.70627852e+00  1.75053724e+00  1.72178354e+00 
 2.30280000e-04  9.24808342e-01  8.75191658e-01  1.70626132e+00  1.75055445e+00  1.72176862e+00 
 2.31280000e-04  9.24827265e-01  8.75172735e-01  1.70624497e+00  1.75057080e+00  1.72175370e+00 
 2.32280000e-04  9.24845208e-01  8.75154792e-01  1.70622946e+00  1.75058632e+00  1.72173878e+00 
 2.33280000e-04  9.24862170e-01  8.75137830e-01  1.70621480e+00  1.75060098e+00  1.72172386e+00 
 2.34280000e-04  9.24878151e-01  8.75121849e-01  1.70620098e+00  1.75061479e+00  1.72170894e+00 
 2.35280000e-04  9.24893150e-01  8.75106850e-01  1.70618801e+00  1.75062775e+00  1.72169402e+00 
 2.36280000e-04  9.24907166e-01  8.75092834e-01  1.70617588e+00  1.75063986e+00  1.72167911e+00 
 2.37280000e-04  9.24920198e-01  8.75079802e-01  1.70616460e+00  1.75065113e+00  1.72166420e+00 
 2.38280000e-04  9.24932247e-01  8.75067753e-01  1.70615416e+00  1.75066154e+00  1.72164929e+00 
 2.39280000e-04  9.24943311e-01  8.75056689e-01  1.70614457e+00  1.75067110e+00  1.72163438e+00 
 2.40280000e-04  9.24953391e-01  8.75046609e-01  1.70613583e+00  1.75067981e+00  1.72161948e+00 
 2.41280000e-04  9.24962486e-01  8.75037514e-01  1.70612794e+00  1.75068766e+00  1.72160458e+00 
